"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.978609624E1,-6.532955170E-2,4.610257149E-1,1.242193282E-1,4.819160732E-1
3.979089166E1,-2.933597565E-1,4.627696872E-1,-6.900984049E-2,5.522482125E-1
3.979568708E1,-5.022945404E-1,4.615538120E-1,-4.891389906E-1,8.393978073E-1
3.980048249E1,-8.738002777E-1,5.723561049E-1,-1.056504130E0,1.485705022E0
3.980527791E1,-1.266689301E0,7.281197309E-1,-1.802105665E0,2.319966585E0
3.981007338E1,-1.716747284E0,9.571410418E-1,-2.630167246E0,3.283461581E0
3.981486880E1,-2.219006538E0,9.050962925E-1,-3.011755228E0,3.848877612E0
3.981966421E1,-2.680126190E0,8.156507611E-1,-3.317739487E0,4.342321713E0
3.982445963E1,-2.846927643E0,7.582191825E-1,-3.881557465E0,4.873025927E0
3.982925505E1,-3.109294891E0,6.511036158E-1,-4.263712883E0,5.317038479E0
3.983405046E1,-3.278258324E0,4.556940794E-1,-4.443160534E0,5.540425097E0
3.983884588E1,-3.392073631E0,3.505897522E-1,-4.621639252E0,5.743572587E0
3.984364130E1,-3.395773888E0,3.827522993E-1,-4.527987003E0,5.672781145E0
3.984843671E1,-3.007472038E0,3.915148973E-1,-4.166163921E0,5.153163475E0
3.985323213E1,-2.762848854E0,3.596303463E-1,-3.844917059E0,4.748268628E0
3.985802755E1,-2.491844177E0,2.817924023E-1,-2.831957340E0,3.782681157E0
3.986282301E1,-2.031853676E0,5.497088432E-1,-1.662914395E0,2.682516255E0
3.986761843E1,-1.612482071E0,8.929138184E-1,-9.540390372E-1,2.075471995E0
3.987241385E1,-1.099907875E0,1.252104163E0,-1.070009708E0,1.980525926E0
3.987720926E1,-7.595481873E-1,1.558513761E0,-1.329958797E0,2.185101597E0
3.988200468E1,-5.194931030E-1,1.731398582E0,-1.302121639E0,2.227809440E0
3.988680010E1,6.707859039E-2,1.951216221E0,-1.493059516E0,2.457838684E0
3.989159551E1,5.694179535E-1,1.850712657E0,-1.832408905E0,2.665913828E0
3.989639093E1,5.981159210E-1,1.329960346E0,-1.850517273E0,2.356045703E0
3.990118635E1,1.035423279E0,7.102177143E-1,-9.009667635E-1,1.545396932E0
3.990598176E1,1.553260803E0,4.913523197E-1,-4.823028147E-1,1.699018019E0
3.991077718E1,6.870985031E-1,8.738590479E-1,-1.868509293E0,2.174180527E0
3.991557260E1,-2.989902496E-1,1.145073771E0,-3.192102909E0,3.404425075E0
3.992036801E1,1.531229019E-1,1.374695420E0,-3.355873585E0,3.629755038E0
3.992516343E1,-1.951971054E-1,1.347215176E0,-3.203545332E0,3.480774818E0
3.992995890E1,-3.441820145E-1,1.154163361E0,-3.010252476E0,3.242248339E0
3.993475432E1,5.416793823E-1,8.316340446E-1,-2.455403090E0,2.648402550E0
3.993954973E1,1.091221333E0,4.631010294E-1,-1.416011214E0,1.846703636E0
3.994434515E1,1.082383633E0,2.122641802E-1,-1.014847755E0,1.498841678E0
3.994914057E1,1.086771965E0,8.021545410E-2,-1.165905476E0,1.595883267E0
3.995393598E1,6.598081589E-1,-4.759120941E-2,-1.631369829E0,1.760391789E0
3.995873140E1,-4.677705765E-1,-5.020999908E-2,-2.458863258E0,2.503465374E0
3.996352682E1,-1.983965874E0,1.087205410E-1,-3.406459093E0,3.943590280E0
3.996832223E1,-3.536494255E0,6.732754707E-1,-4.606086731E0,5.846035105E0
3.997311765E1,-5.258435249E0,1.444362283E0,-5.855094433E0,8.001215813E0
3.997791307E1,-6.788022995E0,2.084659338E0,-6.585946560E0,9.684923997E0
3.998270854E1,-7.599234581E0,2.377489805E0,-5.973980427E0,9.954359152E0
3.998750395E1,-7.635481834E0,2.683701515E0,-4.233880997E0,9.133924948E0
3.999229937E1,-6.883579254E0,3.156794071E0,-2.236460686E0,7.896250284E0
3.999709478E1,-5.980440140E0,3.787667751E0,-1.133432150E0,7.169153346E0
4.000189020E1,-4.873930931E0,4.469340324E0,-1.184755325E0,6.718173177E0
4.000668562E1,-3.669709206E0,4.977893829E0,-1.279771566E0,6.315378682E0
4.001148104E1,-2.516330719E0,5.290570259E0,-1.462342501E0,6.038253021E0
4.001627645E1,-1.375778198E0,5.399199963E0,-1.978866935E0,5.912701602E0
4.002107187E1,-2.029724121E-1,5.429802418E0,-2.542994499E0,5.999231044E0
4.002586729E1,8.200588226E-1,5.429502487E0,-3.089178562E0,6.300398235E0
4.003066270E1,1.709904671E0,5.416615009E0,-3.275255919E0,6.556736496E0
4.003545812E1,2.313511372E0,5.347145081E0,-3.177750349E0,6.636444278E0
4.004025354E1,2.588055611E0,5.327268600E0,-3.042904615E0,6.658610297E0
4.004504895E1,2.541020393E0,5.300189018E0,-2.772710562E0,6.498977776E0
4.004984442E1,2.230213642E0,5.237047672E0,-2.368238449E0,6.165150003E0
4.005463984E1,1.608294010E0,5.254331112E0,-2.019991636E0,5.854483006E0
4.005943525E1,7.284564972E-1,5.302891254E0,-1.761055708E0,5.634946471E0
4.006423067E1,-4.970808029E-1,5.373761177E0,-1.625201464E0,5.636104888E0
4.006902609E1,-1.890724182E0,5.412498474E0,-1.630095243E0,5.960468788E0
4.007382150E1,-3.373125076E0,5.481902599E0,-1.652175426E0,6.645217267E0
4.007861692E1,-4.862726212E0,5.470465660E0,-1.653324008E0,7.503704487E0
4.008341234E1,-6.173079491E0,5.456070900E0,-1.716467500E0,8.415573702E0
4.008820775E1,-7.244768143E0,5.457141399E0,-1.939895034E0,9.275249346E0
4.009300317E1,-8.197770119E0,5.592699051E0,-2.410830736E0,1.021243470E1
4.009779864E1,-8.931995392E0,5.931272507E0,-2.818415165E0,1.108620761E1
4.010259400E1,-9.560099602E0,6.426841259E0,-3.270704508E0,1.197486121E1
4.010738947E1,-9.993617058E0,6.914015293E0,-3.771179676E0,1.272390606E1
4.011218489E1,-1.012253666E1,7.383641720E0,-3.894483089E0,1.312062925E1
4.011698031E1,-9.820136070E0,7.913015366E0,-3.730058193E0,1.315158617E1
4.012177572E1,-9.239535332E0,8.367203712E0,-3.113058805E0,1.284796662E1
4.012657114E1,-8.390550613E0,8.690928459E0,-2.101294518E0,1.226168894E1
4.013136656E1,-7.448190689E0,8.848440170E0,-4.037820995E-1,1.157296323E1
4.013616197E1,-6.575641632E0,8.808620453E0,1.344147325E0,1.107418571E1
4.014095739E1,-5.955194473E0,8.585100174E0,2.796635866E0,1.081616653E1
4.014575281E1,-5.728184700E0,8.147521019E0,3.634010315E0,1.060189746E1
4.015054822E1,-5.559982300E0,7.460191727E0,3.722179174E0,1.002110181E1
4.015534364E1,-5.371866226E0,6.845866680E0,3.134869576E0,9.249337523E0
4.016013911E1,-4.970353127E0,6.368875980E0,2.133940697E0,8.355877833E0
4.016493452E1,-4.350967407E0,5.935784340E0,9.935910106E-1,7.426417454E0
4.016972994E1,-3.530743599E0,5.625600815E0,-1.904249191E-2,6.641829379E0
4.017452536E1,-2.660510063E0,5.314050674E0,-8.540769219E-1,6.003906708E0
4.017932078E1,-1.864605904E0,5.046955585E0,-1.425315022E0,5.565971503E0
4.018411619E1,-1.040201187E0,4.755616188E0,-1.522286177E0,5.100515566E0
4.018891161E1,-3.259639740E-1,4.605693340E0,-1.192713261E0,4.768776424E0
4.019370702E1,1.993579865E-1,4.676386833E0,-3.049976230E-1,4.690560838E0
4.019850244E1,5.789604187E-1,5.020461082E0,9.565918446E-1,5.143470871E0
4.020329786E1,9.779243469E-1,5.616285324E0,2.563850880E0,6.250786207E0
4.020809328E1,1.195661545E0,6.408384800E0,4.109880447E0,7.706368767E0
4.021288869E1,1.228042603E0,7.419590950E0,5.533558846E0,9.336953036E0
4.021768411E1,9.708242416E-1,8.621974945E0,6.320587158E0,1.073455978E1
4.022247958E1,2.459955215E-1,1.004886913E1,6.526244164E0,1.198466301E1
4.022727499E1,-6.868066788E-1,1.162137985E1,6.253345966E0,1.321485940E1
4.023207041E1,-1.570529938E0,1.304128075E1,6.154595375E0,1.450588198E1
4.023686583E1,-2.705676079E0,1.429733181E1,6.322862625E0,1.586546475E1
4.024166124E1,-3.907966614E0,1.536395836E1,6.766242981E0,1.723674748E1
4.024645666E1,-4.991584778E0,1.618789482E1,7.002810955E0,1.833039057E1
4.025125208E1,-5.814212799E0,1.671043205E1,6.808535099E0,1.895784165E1
4.025604749E1,-6.171615601E0,1.688644600E1,6.188864708E0,1.901428263E1
4.026084291E1,-6.067435265E0,1.678509140E1,5.458655357E0,1.866413626E1
4.026563833E1,-5.794350624E0,1.656197739E1,4.719652653E0,1.816999492E1
4.027043374E1,-5.388847351E0,1.625415802E1,4.078432083E0,1.760315134E1
4.027522916E1,-5.334117889E0,1.612397003E1,3.226418018E0,1.728713384E1
4.028002458E1,-5.424332619E0,1.599687004E1,2.236634016E0,1.703894854E1
4.028482005E1,-5.716670990E0,1.593367195E1,1.185730100E0,1.696962536E1
4.028961546E1,-5.959871292E0,1.593941689E1,2.467750311E-1,1.701898864E1
4.029441088E1,-5.762000084E0,1.597133636E1,-5.817164183E-1,1.698889709E1
4.029920630E1,-5.283663750E0,1.594866562E1,-1.344205022E0,1.685478937E1
4.030400171E1,-4.572915077E0,1.590104198E1,-1.967881918E0,1.666215015E1
4.030879713E1,-3.503077507E0,1.565782738E1,-2.314626932E0,1.621100268E1
4.031359255E1,-2.284456253E0,1.524753571E1,-2.470723867E0,1.561443441E1
4.031838796E1,-9.357662201E-1,1.467525673E1,-2.347557783E0,1.489126744E1
4.032318338E1,2.040739059E-1,1.373833084E1,-2.129256725E0,1.390385251E1
4.032797880E1,7.892675400E-1,1.227742481E1,-2.136762619E0,1.248694750E1
4.033277421E1,9.306640625E-1,1.075727558E1,-2.464760065E0,1.107520454E1
4.033756963E1,7.076339722E-1,9.312457085E0,-2.805138588E0,9.751482210E0
4.034236510E1,2.662076950E-1,8.058130264E0,-3.058656931E0,8.623207762E0
4.034716051E1,-4.509487152E-1,6.996915817E0,-3.200354099E0,7.707298623E0
4.035195593E1,-1.362500191E0,6.222205639E0,-3.334308386E0,7.189566203E0
4.035675135E1,-2.329922676E0,5.638306618E0,-3.292227268E0,6.932373445E0
4.036154676E1,-3.116910934E0,5.166067600E0,-3.142661572E0,6.802919225E0
4.036634218E1,-3.798165321E0,4.888727188E0,-2.810777903E0,6.798984170E0
4.037113760E1,-4.118376732E0,4.608040810E0,-2.572632790E0,6.694289094E0
4.037593301E1,-4.329216957E0,4.386005402E0,-2.001325607E0,6.479542193E0
4.038072843E1,-4.543432236E0,4.248082161E0,-1.341943741E0,6.363158927E0
4.038552385E1,-4.653788567E0,4.267106533E0,-5.955862999E-1,6.341976760E0
4.039031926E1,-4.947402954E0,4.613573551E0,-2.480683327E-1,6.769297955E0
4.039511468E1,-4.986876488E0,5.388546944E0,2.088856697E-2,7.342057722E0
4.039991010E1,-4.999416351E0,6.329904079E0,-5.298614502E-3,8.066094320E0
4.040470557E1,-4.903397560E0,7.061757565E0,-6.164169312E-2,8.597413985E0
4.040950098E1,-4.576501846E0,7.544112206E0,2.864956856E-2,8.823764441E0
4.041429640E1,-3.850887299E0,7.842889309E0,2.040817738E-1,8.739673625E0
4.041909182E1,-2.895922661E0,7.981414795E0,6.563007832E-1,8.515872293E0
4.042388723E1,-1.866401672E0,8.104929924E0,1.191915035E0,8.402023907E0
4.042868265E1,-1.053448677E0,8.028278351E0,1.733718157E0,8.280627153E0
4.043347807E1,-8.437061310E-1,7.715444088E0,2.373135805E0,8.116137693E0
4.043827348E1,-1.238901138E0,7.279997826E0,2.906292915E0,7.935980272E0
4.044306890E1,-2.028445244E0,6.899836540E0,3.092403412E0,7.828492400E0
4.044786432E1,-2.975888252E0,6.693162441E0,2.898360014E0,7.877488504E0
4.045265973E1,-3.680267334E0,6.430239677E0,2.728276014E0,7.895304932E0
4.045745515E1,-4.058933258E0,6.033033371E0,2.541559458E0,7.702723890E0
4.046225062E1,-4.323111534E0,5.533858299E0,2.539760590E0,7.467480490E0
4.046704598E1,-4.683568954E0,5.007627010E0,2.654785156E0,7.352552662E0
4.047184145E1,-5.250169754E0,4.590469837E0,2.613903522E0,7.447763919E0
4.047663687E1,-6.036916733E0,4.420454979E0,2.278924465E0,7.821654721E0
4.048143229E1,-6.914206505E0,4.408114910E0,1.672544718E0,8.368699689E0
4.048622770E1,-7.876885414E0,4.574255943E0,8.532202244E-1,9.148613338E0
4.049102312E1,-8.673765182E0,4.782343864E0,1.084299088E-1,9.905391074E0
4.049581854E1,-9.123587608E0,4.898923397E0,-3.735721111E-1,1.036237702E1
4.050061395E1,-9.040780067E0,4.970582962E0,-3.241262436E-1,1.032218276E1
4.050540937E1,-8.593483925E0,5.055676937E0,1.435263157E-1,9.971380800E0
4.051020478E1,-8.140418053E0,5.271649837E0,6.857016087E-1,9.722493753E0
4.051500020E1,-7.735964775E0,5.555778027E0,1.034205198E0,9.580261002E0
4.051979562E1,-7.398532867E0,5.971400261E0,8.374145031E-1,9.544483889E0
4.052459104E1,-6.860152245E0,6.369391918E0,3.736660480E-1,9.368589464E0
4.052938650E1,-6.219078064E0,6.684428692E0,-6.083631516E-2,9.130291340E0
4.053418192E1,-5.509015083E0,6.923484802E0,-7.224609852E-1,8.877265281E0
4.053897734E1,-4.696717262E0,7.048574448E0,-1.200310826E0,8.554665444E0
4.054377275E1,-3.827802658E0,7.031687737E0,-1.824509978E0,8.211305759E0
4.054856817E1,-2.828483582E0,6.897714138E0,-2.064741135E0,7.735756954E0
4.055336359E1,-1.883241653E0,6.669393063E0,-2.187240362E0,7.267146851E0
4.055815900E1,-9.947795868E-1,6.424470425E0,-2.223859310E0,6.870877447E0
4.056295442E1,-3.594694138E-1,6.195003510E0,-2.350145817E0,6.635546104E0
4.056774984E1,-5.397605896E-2,6.096424103E0,-2.406973124E0,6.554602953E0
4.057254525E1,-1.451768875E-1,6.193124294E0,-2.462333441E0,6.666254633E0
4.057734067E1,-6.016931534E-1,6.467565060E0,-2.684166670E0,7.028241826E0
4.058213609E1,-1.408769608E0,6.899369240E0,-2.905440331E0,7.617579092E0
4.058693156E1,-2.298228264E0,7.289011478E0,-2.896813631E0,8.173314548E0
4.059172697E1,-3.159715652E0,7.468708038E0,-2.729398727E0,8.556577597E0
4.059652239E1,-3.949795723E0,7.541172028E0,-2.571632385E0,8.892887885E0
4.060131781E1,-4.596338272E0,7.518466473E0,-2.646391869E0,9.200926776E0
4.060611322E1,-5.194684982E0,7.491483212E0,-2.660440683E0,9.496579247E0
4.061090864E1,-5.758894920E0,7.481441498E0,-2.792225599E0,9.845474157E0
4.061570406E1,-6.377235413E0,7.365938187E0,-2.725910664E0,1.011715206E1
4.062049947E1,-6.968253136E0,7.142191887E0,-2.531100512E0,1.029436382E1
4.062529489E1,-7.574956894E0,6.776416779E0,-2.074418783E0,1.037318705E1
4.063009031E1,-8.101782799E0,6.220680237E0,-1.523965001E0,1.032754649E1
4.063488572E1,-8.541681290E0,5.646966457E0,-9.376473427E-1,1.028239913E1
4.063968114E1,-8.870823860E0,4.997846603E0,-4.852471352E-1,1.019340235E1
4.064447656E1,-9.175308228E0,4.416892052E0,-1.210091114E-1,1.018380379E1
4.064927197E1,-9.509938240E0,3.880004406E0,4.799079895E-2,1.027110815E1
4.065406744E1,-9.786263466E0,3.394257069E0,1.197853088E-1,1.035887456E1
4.065886286E1,-9.806353569E0,3.096053362E0,1.341824532E-1,1.028436297E1
4.066365828E1,-9.542460442E0,2.901834011E0,1.111855507E-1,9.974545310E0
4.066845369E1,-9.136476517E0,2.854855537E0,2.861559391E-1,9.576392249E0
4.067324911E1,-8.619805336E0,2.809341669E0,4.554421902E-1,9.077492618E0
4.067804453E1,-8.033046722E0,2.765752077E0,4.909131527E-1,8.510007046E0
4.068283994E1,-7.526269913E0,2.831881762E0,3.277020454E-1,8.048085595E0
4.068763536E1,-7.067533493E0,3.003210783E0,-1.055295467E-1,7.679872471E0
4.069243078E1,-6.780306816E0,3.267874479E0,-6.078920364E-1,7.551231480E0
4.069722619E1,-6.487083435E0,3.551976681E0,-1.060783386E0,7.471549453E0
4.070202161E1,-6.259556770E0,3.857912540E0,-1.464269400E0,7.497307851E0
4.070681702E1,-5.992856026E0,4.140249729E0,-1.573269725E0,7.451923832E0
4.071161249E1,-5.718662262E0,4.312862396E0,-1.597717047E0,7.338704237E0
4.071640791E1,-5.490276337E0,4.468780518E0,-1.422839761E0,7.220637545E0
4.072120333E1,-5.286812782E0,4.612513542E0,-1.242208958E0,7.125219552E0
4.072599874E1,-5.156552315E0,4.633875847E0,-1.028826475E0,7.008660432E0
4.073079416E1,-5.066223145E0,4.580616474E0,-8.553876877E-1,6.883338749E0
4.073558958E1,-5.039738655E0,4.462251663E0,-8.057839870E-1,6.779376332E0
4.074038499E1,-5.053038597E0,4.393606663E0,-9.034676552E-1,6.756717574E0
4.074518041E1,-5.132083893E0,4.329228401E0,-1.152236462E0,6.812352934E0
4.074997583E1,-5.271553993E0,4.347885132E0,-1.390621543E0,6.973321655E0
4.075477124E1,-5.466039658E0,4.382506847E0,-1.655445814E0,7.198920520E0
4.075956666E1,-5.815264702E0,4.399372101E0,-1.873756886E0,7.528794279E0
4.076436208E1,-6.148862839E0,4.431585312E0,-1.932467103E0,7.821885431E0
4.076915749E1,-6.512103081E0,4.497980118E0,-2.087453365E0,8.185155663E0
4.077395291E1,-6.854653358E0,4.471301556E0,-2.212369680E0,8.477817518E0
4.077874838E1,-7.269625664E0,4.546946049E0,-2.283912659E0,8.873467907E0
4.078354380E1,-7.704236984E0,4.635722160E0,-2.295516968E0,9.279794481E0
4.078833921E1,-8.100886345E0,4.717885017E0,-2.345481396E0,9.663543946E0
4.079313463E1,-8.323169708E0,4.778707981E0,-2.424190044E0,9.898883843E0
4.079793004E1,-8.385489464E0,4.851568222E0,-2.419115305E0,9.985302530E0
4.080272546E1,-8.311937332E0,4.960722923E0,-2.698063374E0,1.004871236E1
4.080752088E1,-8.050381660E0,5.004179955E0,-2.808847666E0,9.886358637E0
4.081231630E1,-7.816398621E0,5.085629463E0,-3.062107325E0,9.815101411E0
4.081711171E1,-7.674826622E0,5.205813408E0,-3.409875870E0,9.880825389E0
4.082190713E1,-7.449404716E0,5.274777889E0,-3.747650623E0,9.867208197E0
4.082670254E1,-7.076581955E0,5.291286469E0,-3.889995337E0,9.654418075E0
4.083149796E1,-6.884495735E0,5.334963322E0,-3.880744934E0,9.535108621E0
4.083629343E1,-6.753812790E0,5.305868626E0,-3.665535450E0,9.338221416E0
4.084108885E1,-6.832914352E0,5.208987236E0,-3.108955860E0,9.137169863E0
4.084588426E1,-6.825598717E0,5.006013870E0,-2.377425671E0,8.792105864E0
4.085067968E1,-6.870913506E0,4.809255600E0,-1.632151961E0,8.544139035E0
4.085547510E1,-7.047726631E0,4.594520569E0,-7.635779381E-1,8.447669572E0
4.086027051E1,-7.307875633E0,4.416436672E0,-4.643416405E-2,8.538859132E0
4.086506593E1,-7.643777847E0,4.271961689E0,5.985813141E-1,8.776975336E0
4.086986135E1,-7.856543541E0,4.083961964E0,1.129071474E0,8.926299576E0
4.087465676E1,-7.981647491E0,3.818735361E0,1.577288151E0,8.987617835E0
4.087945218E1,-8.223882675E0,3.607618570E0,1.835215092E0,9.165979077E0
4.088424760E1,-8.424445152E0,3.507710457E0,1.687518597E0,9.280249339E0
4.088904301E1,-8.680603027E0,3.588073254E0,1.138609171E0,9.461689566E0
4.089383843E1,-8.514283180E0,3.550295353E0,5.503699780E-1,9.241240300E0
4.089863385E1,-8.003038406E0,3.393064022E0,1.351933479E-1,8.693663464E0
4.090342932E1,-7.315324783E0,3.136591911E0,-1.293509007E-1,7.960459607E0
4.090822473E1,-6.824946404E0,2.970597029E0,-3.207876682E-1,7.450318439E0
4.091302015E1,-6.498635292E0,2.897793531E0,-4.420659542E-1,7.129157757E0
4.091781557E1,-6.181097984E0,2.806092024E0,-1.636319160E-1,6.790206193E0
4.092261098E1,-5.850840569E0,2.729106903E0,1.246056557E-1,6.457235199E0
4.092740640E1,-5.660517693E0,2.728669167E0,6.022577286E-1,6.312670619E0
4.093220182E1,-5.948267937E0,3.078619003E0,9.190258980E-1,6.760502571E0
4.093699723E1,-6.387257576E0,3.564970493E0,6.512746811E-1,7.343720629E0
4.094179265E1,-6.670776367E0,3.823830366E0,5.771036148E-1,7.710640997E0
4.094658807E1,-6.724866867E0,3.969854355E0,5.071592331E-2,7.809362976E0
4.095138348E1,-6.743617058E0,4.050652027E0,-7.728326321E-1,7.904519160E0
4.095617890E1,-6.622429848E0,4.018347740E0,-1.375791311E0,7.867432706E0
4.096097432E1,-6.395407677E0,3.896690369E0,-1.642577887E0,7.667039670E0
4.096576973E1,-6.144351959E0,3.721215248E0,-1.847311497E0,7.417079188E0
4.097056520E1,-5.829203606E0,3.541968584E0,-1.996112108E0,7.107012008E0
4.097536062E1,-5.512824059E0,3.346995115E0,-1.894340515E0,6.721765496E0
4.098015604E1,-5.283994675E0,3.207876921E0,-2.040186167E0,6.509487972E0
4.098495145E1,-5.283589363E0,3.126956463E0,-2.378277779E0,6.584100430E0
4.098974687E1,-5.279527664E0,3.016062260E0,-2.869806290E0,6.723528244E0
4.099454228E1,-5.393745422E0,2.947191954E0,-3.464167118E0,7.055415219E0
4.099933770E1,-5.816996574E0,2.922367096E0,-3.809657097E0,7.542623270E0
4.100413312E1,-6.242664337E0,3.015308380E0,-4.140433311E0,8.075031310E0
4.100892854E1,-6.274047852E0,3.013332605E0,-4.453951836E0,8.263264294E0
4.101372395E1,-6.210290909E0,3.007382870E0,-4.343762875E0,8.153547744E0
4.101851937E1,-6.264095306E0,2.954339266E0,-4.171117306E0,8.084876628E0
4.102331479E1,-6.191896439E0,2.923763275E0,-3.800240517E0,7.831334572E0
4.102811025E1,-6.149571419E0,3.033148766E0,-3.566146851E0,7.728817725E0
4.103290567E1,-6.128130913E0,3.113629818E0,-2.911870003E0,7.465096519E0
4.103770109E1,-5.912765503E0,3.094447613E0,-2.320250511E0,7.065406171E0
4.104249650E1,-5.651700974E0,2.961869717E0,-1.039935112E0,6.464971860E0
4.104729192E1,-5.329999924E0,2.742345810E0,6.474118233E-1,6.028971869E0
4.105208734E1,-5.340915203E0,2.782312393E0,2.190973282E0,6.408354031E0
4.105688275E1,-5.832782745E0,3.136033535E0,3.244564533E0,7.374500654E0
4.106167817E1,-6.814489365E0,3.587665796E0,3.642571449E0,8.519209936E0
4.106647359E1,-7.695941925E0,3.728158951E0,4.152579308E0,9.506345574E0
4.107126900E1,-8.366178513E0,3.603093624E0,4.073225975E0,9.978296268E0
4.107606442E1,-8.770541191E0,3.358667374E0,3.954739571E0,1.019033878E1
4.108085984E1,-9.039413452E0,3.150907516E0,3.339545250E0,1.013862793E1
4.108565525E1,-9.122076035E0,3.066464424E0,1.867739201E0,9.803260935E0
4.109045067E1,-8.951372147E0,2.819117546E0,7.592697144E-1,9.415464808E0
4.109524614E1,-8.202224731E0,2.404809237E0,-8.099555969E-3,8.547494581E0
4.110004156E1,-7.469283581E0,1.954849720E0,4.808902740E-2,7.721006877E0
4.110483697E1,-6.758225441E0,1.672264338E0,2.663183212E-2,6.962096551E0
4.110963239E1,-6.062406063E0,1.521188259E0,-3.694367409E-1,6.261251033E0
4.111442781E1,-5.840734959E0,1.460330486E0,-1.699652672E-1,6.022926048E0
4.111922322E1,-5.356901169E0,1.436899424E0,-5.258765221E-1,5.571141373E0
4.112401864E1,-5.046309948E0,1.445321321E0,-2.974352837E-1,5.257629272E0
4.112881406E1,-5.109016418E0,1.744739056E0,-6.401143074E-1,5.436534693E0
4.113360947E1,-4.985239983E0,2.085524559E0,-1.381673098E0,5.577728114E0
4.113840489E1,-4.632231236E0,2.385828972E0,-1.606878757E0,5.452687910E0
4.114320031E1,-4.226679325E0,2.645548820E0,-2.348194361E0,5.511602619E0
4.114799572E1,-4.052192688E0,3.005113840E0,-2.672135115E0,5.708877372E0
4.115279114E1,-3.889988422E0,3.579054832E0,-3.796428442E0,6.508034445E0
4.115758656E1,-3.675136566E0,3.994574785E0,-4.110827446E0,6.808976339E0
4.116238202E1,-3.147249222E0,4.252832890E0,-4.604883671E0,7.014037273E0
4.116717744E1,-2.713186741E0,4.357160568E0,-4.582541943E0,6.880837243E0
4.117197286E1,-2.191689014E0,4.466442585E0,-4.672832012E0,6.825538009E0
4.117676828E1,-1.875099659E0,4.645739555E0,-4.436418533E0,6.691838623E0
4.118156369E1,-1.648926258E0,4.789813519E0,-3.888751984E0,6.386208839E0
4.118635911E1,-1.737529278E0,4.964917660E0,-3.393829584E0,6.259991582E0
4.119115452E1,-2.252343655E0,5.377698421E0,-2.798976421E0,6.467376691E0
4.119594994E1,-2.989160538E0,5.870836735E0,-1.940109730E0,6.867738380E0
4.120074536E1,-3.746650219E0,6.208224297E0,-8.115315437E-1,7.296438873E0
4.120554078E1,-4.441012859E0,6.341026306E0,7.416296005E-2,7.741880261E0
4.121033619E1,-5.117631912E0,6.321658611E0,4.973320961E-1,8.148672481E0
